tree_id,common_name,genus,dbh_cm,useful_life_years,useful_life_label,age_description,located_in,precinct,lat,lon,shade_score,suburb_id
1040629,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81378747,144.9806662,0.0019,297979799
1040634,English Elm,Ulmus,80.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81406295,144.9809018,0.0031,297979799
1040638,Canary Island Date Palm,Phoenix,50.0,40,31 - 40 years,Mature,Park,East Melbourne,-37.81429816,144.9813957,0.0019,297979799
1040643,English Elm,Ulmus,98.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81430374,144.9809016,0.0038,297979799
1040645,English Elm,Ulmus,70.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81402374,144.9806757,0.0027,297979799
1040651,English Elm,Ulmus,75.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81421889,144.980305,0.0029,297979799
1040655,Jelly Palm,Butia,40.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81369738,144.9802866,0.0015,297979799
1040656,Norfolk Island Pine,Araucaria,45.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81362726,144.9802794,0.0017,297979799
1040657,Sweet Pittosporum,Pittosporum,17.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81344913,144.9803638,0.0007,297979799
1040660,English Elm,Ulmus,65.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81314919,144.9805259,0.0025,297979799
1040669,English Elm,Ulmus,76.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81261078,144.9804706,0.0029,297979799
1040672,English Elm,Ulmus,70.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81247463,144.9806238,0.0027,297979799
1040674,English Elm,Ulmus,70.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81227833,144.9805082,0.0027,297979799
1040675,English Elm,Ulmus,120.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81225391,144.9806389,0.0046,297979799
1040676,English Elm,Ulmus,70.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81216378,144.9805268,0.0027,297979799
1040679,Silver Birch,Betula,15.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81260489,144.9801799,0.0006,297979799
1040682,Petticoat or Desert Fan Palm,Washingtonia,40.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81318805,144.9803867,0.0015,297979799
1040686,Bunya pine,Araucaria,50.0,40,31 - 40 years,Mature,Park,East Melbourne,-37.81332826,144.9802506,0.0019,297979799
1040694,English Elm,Ulmus,130.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81300931,144.9798105,0.005,297979799
1040697,English Elm,Ulmus,110.0,20,11 - 20 years,Mature,Park,East Melbourne,-37.81281752,144.979859,0.0042,297979799
1040698,English Elm,Ulmus,80.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.81290792,144.9797206,0.0031,297979799
1040701,English Elm,Ulmus,90.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.8127129,144.979595,0.0035,297979799
1040702,Wych Elm,Ulmus,13.0,50,> 41 years,Mature,Park,East Melbourne,-37.8126472,144.9796946,0.0005,297979799
1040709,Prickly Paperbark,Melaleuca,89.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77947525,144.9610436,0.0034,297979799
1040710,Prickly Paperbark,Melaleuca,65.0,40,31 - 40 years,Mature,Park,Carlton North,-37.7794143,144.9610519,0.0025,297979799
1040712,Prickly Paperbark,Melaleuca,56.0,40,31 - 40 years,Mature,Park,Carlton North,-37.77925774,144.9610663,0.0022,297979799
1040716,Prickly Paperbark,Melaleuca,93.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77911662,144.9611029,0.0036,297979799
1040718,Bangalay,Eucalyptus,11.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77922192,144.960646,0.0004,297979799
1040723,Golden Elm,Ulmus,81.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77899734,144.9610273,0.0031,297979799
1040727,English Elm,Ulmus,120.0,20,11 - 20 years,Mature,Park,Carlton North,-37.77854469,144.9610647,0.0046,297979799
1040731,Bangalay,Eucalyptus,110.0,40,31 - 40 years,Mature,Park,Carlton North,-37.77884401,144.9616709,0.0042,297979799
1040732,English Elm,Ulmus,100.0,20,11 - 20 years,Mature,Park,Carlton North,-37.77877769,144.9617702,0.0038,297979799
1040740,Desert Ash,Fraxinus,71.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77947986,144.9620839,0.0027,297979799
1040741,Dutch Elm,Ulmus,90.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77969482,144.9623331,0.0035,297979799
1040743,English Elm,Ulmus,90.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77965233,144.9625951,0.0035,297979799
1040753,English Elm,Ulmus,100.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77833643,144.9610491,0.0038,297979799
1040758,Bangalay,Eucalyptus,24.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77901884,144.961557,0.0009,297979799
1040772,Manna Gum,Eucalyptus,29.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77881681,144.9607175,0.0011,297979799
1040780,Sugar gum,Eucalyptus,15.0,50,,Mature,Park,Carlton,-37.80185548,144.963258,0.0006,297979799
1040789,Small-leaved Linden,Tilia,45.0,30,21 - 30 years,Mature,Park,Carlton,-37.80245772,144.9628902,0.0017,297979799
1040792,Moreton Bay Fig,Ficus,180.0,30,21 - 30 years,Mature,Park,Carlton,-37.80234286,144.9625897,0.0069,297979799
1040797,Moreton Bay Fig,Ficus,350.0,30,21 - 30 years,Mature,Park,Carlton,-37.80247061,144.9623268,0.0134,297979799
1040798,Moreton Bay Fig,Ficus,120.0,30,21 - 30 years,Mature,Park,Carlton,-37.8023984,144.9624132,0.0046,297979799
1040804,Atlas Cedar,Cedrus,45.0,30,21 - 30 years,Mature,Park,Carlton,-37.80285823,144.96227,0.0017,297979799
1040807,Horizontal Elm,Ulmus,35.0,30,21 - 30 years,Mature,Park,Carlton,-37.80268196,144.9631241,0.0013,297979799
1040816,Moreton Bay Fig,Ficus,250.0,30,21 - 30 years,Mature,Park,Carlton,-37.80271482,144.9628004,0.0096,297979799
1040819,Moreton Bay Fig,Ficus,120.0,30,21 - 30 years,Mature,Park,Carlton,-37.80299234,144.9629728,0.0046,297979799
1040820,Moreton Bay Fig,Ficus,150.0,30,21 - 30 years,Mature,Park,Carlton,-37.80294441,144.9626574,0.0058,297979799
1040850,Wych Elm,Ulmus,80.0,20,11 - 20 years,Mature,Park,Carlton,-37.80084241,144.9599529,0.0031,297979799
1040872,English Elm,Ulmus,95.0,20,11 - 20 years,Mature,Park,Carlton,-37.80151316,144.9601375,0.0037,297979799
1040874,English Elm,Ulmus,100.0,20,11 - 20 years,Mature,Park,Carlton,-37.80134089,144.960174,0.0038,297979799
1040875,English Elm,Ulmus,100.0,20,11 - 20 years,Mature,Park,Carlton,-37.80126278,144.9602029,0.0038,297979799
1040876,English Elm,Ulmus,98.0,50,,Mature,Park,Carlton,-37.80117412,144.9602178,0.0038,297979799
1040883,English Elm,Ulmus,97.0,50,,Mature,Park,Carlton,-37.80118914,144.9603215,0.0037,297979799
1040884,English Elm,Ulmus,95.0,50,,Mature,Park,Carlton,-37.80127689,144.9603059,0.0037,297979799
1040921,Dutch Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78575335,144.9692454,0.0019,297979799
1040926,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78566885,144.9685713,0.0019,297979799
1040928,Smooth-Leaved Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,Carlton North,-37.78565634,144.9683232,0.0019,297979799
1040931,Lemon Scented Gum,Corymbia,53.0,10,< 10 years,Mature,Park,Carlton North,-37.78562394,144.9679607,0.002,297979799
1040932,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78561151,144.9678929,0.0019,297979799
1040947,Smooth-Leaved Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,Carlton North,-37.7853853,144.9657786,0.0019,297979799
1040948,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78536935,144.9656376,0.0019,297979799
1040955,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.7852788,144.9646999,0.0019,297979799
1040956,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78525974,144.9645619,0.0019,297979799
1040957,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78524334,144.964421,0.0019,297979799
1040958,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78523392,144.9642929,0.0019,297979799
1040959,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78521863,144.9641645,0.0019,297979799
1040960,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78520576,144.9640195,0.0019,297979799
1040962,Smooth-Leaved Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78517491,144.9637467,0.0019,297979799
1040972,Dutch Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78515696,144.9646169,0.0019,297979799
1040973,Canary Island Date Palm,Phoenix,50.0,40,31 - 40 years,Mature,Park,Carlton North,-37.78514034,144.9644315,0.0019,297979799
1040978,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Park,Carlton North,-37.78521435,144.9651684,0.0019,297979799
1040984,Canary Island Date Palm,Phoenix,50.0,40,31 - 40 years,Mature,Park,Carlton North,-37.7852742,144.965781,0.0019,297979799
1040988,Huntingdon Elm,Ulmus,50.0,40,31 - 40 years,Mature,Park,Carlton North,-37.78533455,144.966258,0.0019,297979799
1041012,Spotted Gum,Corymbia,60.0,30,21 - 30 years,Mature,Park,Parkville,-37.7969172,144.9525645,0.0023,297979799
1041015,Lemon Scented Gum,Corymbia,60.0,30,21 - 30 years,Mature,Park,Parkville,-37.79682914,144.952656,0.0023,297979799
1041029,Spotted Gum,Corymbia,55.0,30,21 - 30 years,Mature,Park,Parkville,-37.79656275,144.9523922,0.0021,297979799
1041030,Spotted Gum,Corymbia,60.0,30,21 - 30 years,Mature,Park,Parkville,-37.79655131,144.9523256,0.0023,297979799
1041034,London Plane,Platanus,12.0,30,21 - 30 years,Mature,Park,Parkville,-37.79608087,144.9530814,0.0005,297979799
1041036,Huntingdon Elm,Ulmus,35.0,30,21 - 30 years,Mature,Park,Parkville,-37.79604775,144.9532495,0.0013,297979799
1041038,Huntingdon Elm,Ulmus,40.0,30,21 - 30 years,Mature,Park,Parkville,-37.79586323,144.9530029,0.0015,297979799
1041050,Huntingdon Elm,Ulmus,70.0,20,11 - 20 years,Mature,Park,Parkville,-37.79519733,144.9538737,0.0027,297979799
1041055,Chinese Elm,Ulmus,45.0,30,21 - 30 years,Mature,Park,Parkville,-37.79488396,144.9542288,0.0017,297979799
1041057,Blakely's red gum,Eucalyptus,40.0,40,31 - 40 years,Mature,Park,Melbourne,-37.82123438,144.9575743,0.0015,297979799
1041066,Spotted Gum,Corymbia,40.0,40,31 - 40 years,Mature,Park,Melbourne,-37.82152505,144.9566261,0.0015,297979799
1041070,Lemon Scented Gum,Corymbia,40.0,40,31 - 40 years,Mature,Park,Melbourne,-37.82162525,144.9563348,0.0015,297979799
1041071,Smooth-barked apple,Angophora,40.0,40,31 - 40 years,Mature,Park,Melbourne,-37.82159946,144.9561369,0.0015,297979799
1041114,Golden Locust,Robinia,49.0,30,21 - 30 years,Mature,Park,Melbourne,-37.82206713,144.9559999,0.0019,297979799
1041124,Lemon Scented Gum,Corymbia,28.0,30,21 - 30 years,Mature,Park,Melbourne,-37.82216654,144.9559118,0.0011,297979799
1041128,Spotted Gum,Corymbia,33.0,50,> 41 years,Mature,Park,Melbourne,-37.82231199,144.9559218,0.0013,297979799
1041129,Lemon Scented Gum,Corymbia,40.0,40,31 - 40 years,Mature,Park,Melbourne,-37.82224667,144.9561672,0.0015,297979799
1041130,Lemon Scented Gum,Corymbia,28.0,50,> 41 years,Mature,Park,Melbourne,-37.82229027,144.9562905,0.0011,297979799
1041140,River red gum,Eucalyptus,40.0,40,31 - 40 years,Mature,Park,Melbourne,-37.82197044,144.9570741,0.0015,297979799
1041144,Smooth-Leaved Elm,Ulmus,30.0,30,21 - 30 years,Mature,Park,Melbourne,-37.82170934,144.9572127,0.0012,297979799
1041148,Smooth-barked apple,Angophora,40.0,50,> 41 years,Mature,Park,Melbourne,-37.82149987,144.9573352,0.0015,297979799
1041149,Sydney Blue Gum,Eucalyptus,45.0,40,31 - 40 years,Mature,Park,Melbourne,-37.8216163,144.9571066,0.0017,297979799
1041151,Liquidamber or Sweet Gum,Liquidambar,30.0,30,21 - 30 years,Mature,Park,Melbourne,-37.81708767,144.9680707,0.0012,297979799
1041160,Smooth-barked apple,Angophora,35.0,20,11 - 20 years,Mature,Park,Melbourne,-37.80963681,144.9642207,0.0013,297979799
1041161,Smooth-barked apple,Angophora,35.0,30,21 - 30 years,Mature,Park,Melbourne,-37.81043052,144.9645769,0.0013,297979799
1041162,Smooth-barked apple,Angophora,35.0,30,21 - 30 years,Mature,Park,Melbourne,-37.81039182,144.9646888,0.0013,297979799
1041187,Spotted Gum,Corymbia,30.0,30,21 - 30 years,Mature,Park,Melbourne,-37.8217306,144.9564228,0.0012,297979799
1041188,Spotted Gum,Corymbia,40.0,40,31 - 40 years,Mature,Park,Melbourne,-37.82170875,144.9566183,0.0015,297979799
1041195,Sydney Blue Gum,Eucalyptus,12.0,50,> 41 years,Mature,Park,Melbourne,-37.82156125,144.9577111,0.0005,297979799
1041234,Brush Box,Lophostemon,30.0,30,21 - 30 years,Mature,Park,West Melbourne,-37.80773988,144.9515346,0.0012,297979799
1041240,Huntingdon Elm,Ulmus,20.0,30,21 - 30 years,Mature,Park,West Melbourne,-37.80700088,144.9512914,0.0008,297979799
1041267,Manna Gum,Eucalyptus,40.0,50,> 41 years,Mature,Park,Carlton North,-37.78707642,144.9597937,0.0015,297979799
1041271,Manna Gum,Eucalyptus,31.0,40,31 - 40 years,Mature,Park,Carlton North,-37.78711048,144.9596847,0.0012,297979799
1041272,Manna Gum,Eucalyptus,35.0,40,31 - 40 years,Mature,Park,Carlton North,-37.78712866,144.959787,0.0013,297979799
1041280,Manna Gum,Eucalyptus,34.0,50,> 41 years,Mature,Park,Carlton North,-37.78731268,144.9597062,0.0013,297979799
1041281,Manna Gum,Eucalyptus,40.0,50,> 41 years,Mature,Park,Carlton North,-37.78737322,144.9596331,0.0015,297979799
1041286,Manna Gum,Eucalyptus,31.0,50,> 41 years,Mature,Park,Carlton North,-37.78730192,144.9596673,0.0012,297979799
1041321,Black Wattle,Acacia,28.0,50,,Mature,Park,Carlton North,-37.7880685,144.9597201,0.0011,297979799
1041326,River Sheoak,Casuarina,29.0,40,31 - 40 years,Mature,Park,Carlton North,-37.78844532,144.9597631,0.0011,297979799
1041329,River Sheoak,Casuarina,22.0,30,21 - 30 years,Mature,Park,Carlton North,-37.78867704,144.959835,0.0008,297979799
1041335,River Sheoak,Casuarina,22.0,50,> 41 years,Mature,Park,Carlton North,-37.7889985,144.9600262,0.0008,297979799
1041336,River Sheoak,Casuarina,24.0,50,> 41 years,Mature,Park,Carlton North,-37.78894401,144.9600597,0.0009,297979799
1041338,River Sheoak,Casuarina,25.0,50,> 41 years,Mature,Park,Carlton North,-37.78870825,144.9601726,0.001,297979799
1041345,Spotted Gum,Corymbia,24.0,30,21 - 30 years,Mature,Park,Carlton North,-37.78881556,144.9604066,0.0009,297979799
1041348,Spotted Gum,Corymbia,24.0,30,21 - 30 years,Mature,Park,Carlton North,-37.78889121,144.9605345,0.0009,297979799
1041372,River Sheoak,Casuarina,25.0,40,31 - 40 years,Mature,Park,Carlton North,-37.77941537,144.9607426,0.001,297979799
1041374,Manna Gum,Eucalyptus,68.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77935578,144.9607972,0.0026,297979799
1041375,Manna Gum,Eucalyptus,62.0,40,31 - 40 years,Mature,Park,Carlton North,-37.77932047,144.9608675,0.0024,297979799
1041379,River Sheoak,Casuarina,35.0,40,31 - 40 years,Mature,Park,Carlton North,-37.7792398,144.9610019,0.0013,297979799
1041385,Manna Gum,Eucalyptus,75.0,30,21 - 30 years,Mature,Park,Carlton North,-37.77903341,144.9606458,0.0029,297979799
1041396,Silky Oak,Grevillea,35.0,30,21 - 30 years,Mature,Street,Parkville,-37.77911983,144.9587236,0.0013,297979799
1041398,Peppercorn Tree,Schinus,55.0,30,21 - 30 years,Mature,Street,Parkville,-37.77881667,144.9588591,0.0021,297979799
1041457,Silky Oak,Grevillea,26.0,30,21 - 30 years,Mature,Street,Parkville,-37.78079822,144.9576016,0.001,297979799
1041460,Silky Oak,Grevillea,30.0,30,21 - 30 years,Mature,Street,Parkville,-37.78130315,144.9574088,0.0012,297979799
1041463,Bangalay,Eucalyptus,45.0,30,21 - 30 years,Mature,Street,Parkville,-37.78143182,144.9572935,0.0017,297979799
1041464,River red gum,Eucalyptus,45.0,30,21 - 30 years,Mature,Street,Parkville,-37.7813229,144.9573266,0.0017,297979799
1041468,River red gum,Eucalyptus,30.0,30,21 - 30 years,Mature,Street,Parkville,-37.7809791,144.9574569,0.0012,297979799
1041470,River red gum,Eucalyptus,34.0,30,21 - 30 years,Mature,Street,Parkville,-37.78083333,144.9575217,0.0013,297979799
1041471,River red gum,Eucalyptus,30.0,30,21 - 30 years,Mature,Street,Parkville,-37.78074468,144.9575548,0.0012,297979799
1041472,River red gum,Eucalyptus,45.0,30,21 - 30 years,Mature,Street,Parkville,-37.78064901,144.9575983,0.0017,297979799
1041483,River red gum,Eucalyptus,60.0,20,11 - 20 years,Mature,Park,Parkville,-37.79276011,144.9560892,0.0023,297979799
1041490,Sugar gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.79269476,144.9559881,0.0008,297979799
1041491,Sugar gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.79271594,144.9559287,0.0008,297979799
1041492,Sugar gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.7926946,144.9559343,0.0008,297979799
1041497,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79278217,144.9558508,0.0008,297979799
1041498,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79275909,144.9558076,0.0008,297979799
1041504,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79273784,144.9557617,0.0008,297979799
1041510,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.7927435,144.9557449,0.0008,297979799
1041515,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79277236,144.9557264,0.0008,297979799
1041518,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.7928389,144.9557383,0.0008,297979799
1041520,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79283972,144.9557204,0.0008,297979799
1041526,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79279475,144.9556668,0.0008,297979799
1041529,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79282844,144.9556792,0.0008,297979799
1041531,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79279608,144.9556317,0.0008,297979799
1041533,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79285035,144.9556208,0.0008,297979799
1041547,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79286416,144.9555421,0.0008,297979799
1041561,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.7929539,144.9554197,0.0008,297979799
1041564,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79299311,144.9553758,0.0008,297979799
1041565,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79300966,144.9553788,0.0008,297979799
1041566,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79299942,144.9553525,0.0008,297979799
1041568,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79299967,144.9552812,0.0008,297979799
1041571,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79306197,144.955308,0.0008,297979799
1041582,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79317579,144.9551479,0.0008,297979799
1041584,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79316715,144.9551224,0.0008,297979799
1041596,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79329211,144.9549174,0.0008,297979799
1041605,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79339908,144.9548441,0.0008,297979799
1041609,River red gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.7934471,144.9547762,0.0008,297979799
1041610,River red gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.79348566,144.9547139,0.0008,297979799
1041614,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79355083,144.9546799,0.0008,297979799
1041619,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79353475,144.954584,0.0008,297979799
1041637,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.7938072,144.9543376,0.0008,297979799
1041642,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79383152,144.9543105,0.0008,297979799
1041643,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79384331,144.9542634,0.0008,297979799
1041644,River red gum,Eucalyptus,20.0,10,< 10 years,Mature,Park,Parkville,-37.79383277,144.9542348,0.0008,297979799
1041648,River red gum,Eucalyptus,20.0,20,11 - 20 years,Mature,Park,Parkville,-37.79390905,144.9541925,0.0008,297979799
1041654,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79395449,144.954127,0.0008,297979799
1041658,River red gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.79398221,144.9540973,0.0008,297979799
1041660,River red gum,Eucalyptus,20.0,30,21 - 30 years,Mature,Park,Parkville,-37.79402605,144.9540663,0.0008,297979799
1041661,River red gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.79401928,144.9540032,0.0008,297979799
1041662,River red gum,Eucalyptus,20.0,40,31 - 40 years,Mature,Park,Parkville,-37.7940637,144.9539958,0.0008,297979799
